match_id,match_date_utc,competition_name,competition_type,competition_stage,home_team_id,home_team_code,home_team_name,home_team_name_en,away_team_id,away_team_code,away_team_name,away_team_name_en,home_score_ft,away_score_ft,result_90m,result_final,venue,city,country,neutral_flag,source,source_match_id
19920802-usa-bra-friendly,1992-08-02T00:00:00Z,Friendly,friendly,Friendly,usa,USA,美国,United States,bra,BRA,巴西,Brazil,0,1,away,away,Los Angeles,Los Angeles,United States,0,martj42/international_results,1992-08-02__united states__brazil
19920822-jpn-kor-dynasty-cup,1992-08-22T00:00:00Z,Dynasty Cup,competitive,Dynasty Cup,jpn,JPN,日本,Japan,kor,KOR,韩国,Korea Republic,0,0,draw,draw,Beijing,Beijing,China PR,1,martj42/international_results,1992-08-22__japan__south korea
19920826-fra-bra-friendly,1992-08-26T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,bra,BRA,巴西,Brazil,0,2,away,away,Paris,Paris,France,0,martj42/international_results,1992-08-26__france__brazil
19920826-nor-swe-friendly,1992-08-26T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,swe,SWE,瑞典,Sweden,2,2,draw,draw,Oslo,Oslo,Norway,0,martj42/international_results,1992-08-26__norway__sweden
19920828-jor-irq-jordan-international-tournament,1992-08-28T00:00:00Z,Jordan International Tournament,competitive,Jordan International Tournament,jor,JOR,约旦,Jordan,irq,IRQ,伊拉克,Iraq,2,0,home,home,Amman,Amman,Jordan,0,martj42/international_results,1992-08-28__jordan__iraq
19920829-jpn-kor-dynasty-cup,1992-08-29T00:00:00Z,Dynasty Cup,competitive,Dynasty Cup,jpn,JPN,日本,Japan,kor,KOR,韩国,Korea Republic,2,2,draw,home,Beijing,Beijing,China PR,1,martj42/international_results,1992-08-29__japan__south korea
19920902-aut-por-friendly,1992-09-02T00:00:00Z,Friendly,friendly,Friendly,aut,AUT,奥地利,Austria,por,POR,葡萄牙,Portugal,1,1,draw,draw,Linz,Linz,Austria,0,martj42/international_results,1992-09-02__austria__portugal
19920903-can-usa-friendly,1992-09-03T00:00:00Z,Friendly,friendly,Friendly,can,CAN,加拿大,Canada,usa,USA,美国,United States,0,2,away,away,Saint John,Saint John,Canada,0,martj42/international_results,1992-09-03__canada__united states
19920908-egy-jor-arab-cup,1992-09-08T00:00:00Z,Arab Cup,competitive,Arab Cup,egy,EGY,埃及,Egypt,jor,JOR,约旦,Jordan,1,1,draw,draw,Aleppo,Aleppo,Syria,1,martj42/international_results,1992-09-08__egypt__jordan
19920909-esp-eng-friendly,1992-09-09T00:00:00Z,Friendly,friendly,Friendly,esp,ESP,西班牙,Spain,eng,ENG,英格兰,England,1,0,home,home,Santander,Santander,Spain,0,martj42/international_results,1992-09-09__spain__england
19920909-sui-sco-fifa-world-cup-qualification,1992-09-09T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,sui,SUI,瑞士,Switzerland,sco,SCO,苏格兰,Scotland,3,1,home,home,Bern,Bern,Switzerland,0,martj42/international_results,1992-09-09__switzerland__scotland
19920917-egy-ksa-arab-cup,1992-09-17T00:00:00Z,Arab Cup,competitive,Arab Cup,egy,EGY,埃及,Egypt,ksa,KSA,沙特阿拉伯,Saudi Arabia,3,2,home,home,Aleppo,Aleppo,Syria,1,martj42/international_results,1992-09-17__egypt__saudi arabia
19920923-nor-ned-fifa-world-cup-qualification,1992-09-23T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,nor,NOR,挪威,Norway,ned,NED,荷兰,Netherlands,2,1,home,home,Oslo,Oslo,Norway,0,martj42/international_results,1992-09-23__norway__netherlands
19920923-uru-arg-copa-lipton,1992-09-23T00:00:00Z,Copa Lipton,competitive,Copa Lipton,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,0,0,draw,draw,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1992-09-23__uruguay__argentina
19921009-usa-can-friendly,1992-10-09T00:00:00Z,Friendly,friendly,Friendly,usa,USA,美国,United States,can,CAN,加拿大,Canada,0,0,draw,draw,Greensboro,Greensboro,United States,0,martj42/international_results,1992-10-09__united states__canada
19921014-eng-nor-fifa-world-cup-qualification,1992-10-14T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,eng,ENG,英格兰,England,nor,NOR,挪威,Norway,1,1,draw,draw,London,London,England,0,martj42/international_results,1992-10-14__england__norway
19921014-fra-aut-fifa-world-cup-qualification,1992-10-14T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,fra,FRA,法国,France,aut,AUT,奥地利,Austria,2,0,home,home,Paris,Paris,France,0,martj42/international_results,1992-10-14__france__austria
19921014-ger-mex-friendly,1992-10-14T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,mex,MEX,墨西哥,Mexico,1,1,draw,draw,Dresden,Dresden,Germany,0,martj42/international_results,1992-10-14__germany__mexico
19921014-sco-por-fifa-world-cup-qualification,1992-10-14T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,sco,SCO,苏格兰,Scotland,por,POR,葡萄牙,Portugal,0,0,draw,draw,Glasgow,Glasgow,Scotland,0,martj42/international_results,1992-10-14__scotland__portugal
19921015-ksa-usa-confederations-cup,1992-10-15T00:00:00Z,Confederations Cup,competitive,Confederations Cup,ksa,KSA,沙特阿拉伯,Saudi Arabia,usa,USA,美国,United States,3,0,home,home,Riyadh,Riyadh,Saudi Arabia,0,martj42/international_results,1992-10-15__saudi arabia__united states
19921016-arg-civ-confederations-cup,1992-10-16T00:00:00Z,Confederations Cup,competitive,Confederations Cup,arg,ARG,阿根廷,Argentina,civ,CIV,科特迪瓦,Cote d'Ivoire,4,0,home,home,Riyadh,Riyadh,Saudi Arabia,1,martj42/international_results,1992-10-16__argentina__ivory coast
19921019-usa-civ-confederations-cup,1992-10-19T00:00:00Z,Confederations Cup,competitive,Confederations Cup,usa,USA,美国,United States,civ,CIV,科特迪瓦,Cote d'Ivoire,5,2,home,home,Riyadh,Riyadh,Saudi Arabia,1,martj42/international_results,1992-10-19__united states__ivory coast
19921020-ksa-arg-confederations-cup,1992-10-20T00:00:00Z,Confederations Cup,competitive,Confederations Cup,ksa,KSA,沙特阿拉伯,Saudi Arabia,arg,ARG,阿根廷,Argentina,1,3,away,away,Riyadh,Riyadh,Saudi Arabia,0,martj42/international_results,1992-10-20__saudi arabia__argentina
19921022-cro-mex-friendly,1992-10-22T00:00:00Z,Friendly,friendly,Friendly,cro,CRO,克罗地亚,Croatia,mex,MEX,墨西哥,Mexico,3,0,home,home,Zagreb,Zagreb,Croatia,0,martj42/international_results,1992-10-22__croatia__mexico
19921031-ksa-qat-afc-asian-cup,1992-10-31T00:00:00Z,AFC Asian Cup,competitive,AFC Asian Cup,ksa,KSA,沙特阿拉伯,Saudi Arabia,qat,QAT,卡塔尔,Qatar,1,1,draw,draw,Hiroshima,Hiroshima,Japan,1,martj42/international_results,1992-10-31__saudi arabia__qatar
19921103-jpn-irn-afc-asian-cup,1992-11-03T00:00:00Z,AFC Asian Cup,competitive,AFC Asian Cup,jpn,JPN,日本,Japan,irn,IRN,伊朗,IR Iran,1,0,home,home,Hiroshima,Hiroshima,Japan,0,martj42/international_results,1992-11-03__japan__iran
19921108-jpn-ksa-afc-asian-cup,1992-11-08T00:00:00Z,AFC Asian Cup,competitive,AFC Asian Cup,jpn,JPN,日本,Japan,ksa,KSA,沙特阿拉伯,Saudi Arabia,1,0,home,home,Hiroshima,Hiroshima,Japan,0,martj42/international_results,1992-11-08__japan__saudi arabia
19921108-mar-egy-african-cup-of-nations-qualification,1992-11-08T00:00:00Z,African Cup of Nations qualification,competitive,African Cup of Nations qualification,mar,MAR,摩洛哥,Morocco,egy,EGY,埃及,Egypt,0,0,draw,draw,Casablanca,Casablanca,Morocco,0,martj42/international_results,1992-11-08__morocco__egypt
19921118-eng-tur-fifa-world-cup-qualification,1992-11-18T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,eng,ENG,英格兰,England,tur,TUR,土耳其,Turkiye,4,0,home,home,London,London,England,0,martj42/international_results,1992-11-18__england__turkey
19921118-ger-aut-friendly,1992-11-18T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,aut,AUT,奥地利,Austria,0,0,draw,draw,Nuremberg,Nuremberg,Germany,0,martj42/international_results,1992-11-18__germany__austria
19921125-bra-uru-friendly,1992-11-25T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,uru,URU,乌拉圭,Uruguay,1,2,away,away,Campina Grande,Campina Grande,Brazil,0,martj42/international_results,1992-11-25__brazil__uruguay
19921210-qat-ksa-gulf-cup,1992-12-10T00:00:00Z,Gulf Cup,competitive,Gulf Cup,qat,QAT,卡塔尔,Qatar,ksa,KSA,沙特阿拉伯,Saudi Arabia,0,1,away,away,Doha,Doha,Qatar,0,martj42/international_results,1992-12-10__qatar__saudi arabia
19921216-bra-ger-friendly,1992-12-16T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,ger,GER,德国,Germany,3,1,home,home,Porto Alegre,Porto Alegre,Brazil,0,martj42/international_results,1992-12-16__brazil__germany
19921216-tur-ned-fifa-world-cup-qualification,1992-12-16T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,tur,TUR,土耳其,Turkiye,ned,NED,荷兰,Netherlands,1,3,away,away,Istanbul,Istanbul,Turkey,0,martj42/international_results,1992-12-16__turkey__netherlands
19921220-gha-alg-fifa-world-cup-qualification,1992-12-20T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,gha,GHA,加纳,Ghana,alg,ALG,阿尔及利亚,Algeria,2,0,home,home,Accra,Accra,Ghana,0,martj42/international_results,1992-12-20__ghana__algeria
19921220-tun-mar-fifa-world-cup-qualification,1992-12-20T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,tun,TUN,突尼斯,Tunisia,mar,MAR,摩洛哥,Morocco,1,1,draw,draw,Tunis,Tunis,Tunisia,0,martj42/international_results,1992-12-20__tunisia__morocco
19921220-uru-ger-friendly,1992-12-20T00:00:00Z,Friendly,friendly,Friendly,uru,URU,乌拉圭,Uruguay,ger,GER,德国,Germany,1,4,away,away,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1992-12-20__uruguay__germany
19930110-sen-alg-african-cup-of-nations-qualification,1993-01-10T00:00:00Z,African Cup of Nations qualification,competitive,African Cup of Nations qualification,sen,SEN,塞内加尔,Senegal,alg,ALG,阿尔及利亚,Algeria,1,2,away,away,Dakar,Dakar,Senegal,0,martj42/international_results,1993-01-10__senegal__algeria
19930123-jpn-sui-friendly,1993-01-23T00:00:00Z,Friendly,friendly,Friendly,jpn,JPN,日本,Japan,sui,SUI,瑞士,Switzerland,1,1,draw,away,Hong Kong,Hong Kong,Hong Kong,1,martj42/international_results,1993-01-23__japan__switzerland
19930127-esp-mex-friendly,1993-01-27T00:00:00Z,Friendly,friendly,Friendly,esp,ESP,西班牙,Spain,mex,MEX,墨西哥,Mexico,1,1,draw,draw,Las Palmas,Las Palmas,Spain,0,martj42/international_results,1993-01-27__spain__mexico
19930210-por-nor-friendly,1993-02-10T00:00:00Z,Friendly,friendly,Friendly,por,POR,葡萄牙,Portugal,nor,NOR,挪威,Norway,1,1,draw,draw,Faro,Faro,Portugal,0,martj42/international_results,1993-02-10__portugal__norway
19930218-arg-bra-friendly,1993-02-18T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,bra,BRA,巴西,Brazil,1,1,draw,draw,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1993-02-18__argentina__brazil
19930224-ned-tur-fifa-world-cup-qualification,1993-02-24T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ned,NED,荷兰,Netherlands,tur,TUR,土耳其,Turkiye,3,1,home,home,Utrecht,Utrecht,Netherlands,0,martj42/international_results,1993-02-24__netherlands__turkey
19930226-alg-gha-fifa-world-cup-qualification,1993-02-26T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,alg,ALG,阿尔及利亚,Algeria,gha,GHA,加纳,Ghana,2,1,home,home,Tlemcen,Tlemcen,Algeria,0,martj42/international_results,1993-02-26__algeria__ghana
19930228-mar-tun-fifa-world-cup-qualification,1993-02-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,mar,MAR,摩洛哥,Morocco,tun,TUN,突尼斯,Tunisia,0,0,draw,draw,Casablanca,Casablanca,Morocco,0,martj42/international_results,1993-02-28__morocco__tunisia
19930309-can-kor-friendly,1993-03-09T00:00:00Z,Friendly,friendly,Friendly,can,CAN,加拿大,Canada,kor,KOR,韩国,Korea Republic,0,2,away,away,Coquitlam,Coquitlam,Canada,0,martj42/international_results,1993-03-09__canada__south korea
19930311-can-kor-friendly,1993-03-11T00:00:00Z,Friendly,friendly,Friendly,can,CAN,加拿大,Canada,kor,KOR,韩国,Korea Republic,2,0,home,home,Victoria,Victoria,Canada,0,martj42/international_results,1993-03-11__canada__south korea
19930312-qat-jor-friendly,1993-03-12T00:00:00Z,Friendly,friendly,Friendly,qat,QAT,卡塔尔,Qatar,jor,JOR,约旦,Jordan,1,2,away,away,Doha,Doha,Qatar,0,martj42/international_results,1993-03-12__qatar__jordan
19930314-jpn-usa-kirin-cup,1993-03-14T00:00:00Z,Kirin Cup,competitive,Kirin Cup,jpn,JPN,日本,Japan,usa,USA,美国,United States,3,1,home,home,Tokyo,Tokyo,Japan,0,martj42/international_results,1993-03-14__japan__united states
19930317-tun-sui-friendly,1993-03-17T00:00:00Z,Friendly,friendly,Friendly,tun,TUN,突尼斯,Tunisia,sui,SUI,瑞士,Switzerland,0,1,away,away,Tunis,Tunis,Tunisia,0,martj42/international_results,1993-03-17__tunisia__switzerland
19930324-sco-ger-friendly,1993-03-24T00:00:00Z,Friendly,friendly,Friendly,sco,SCO,苏格兰,Scotland,ger,GER,德国,Germany,0,1,away,away,Glasgow,Glasgow,Scotland,0,martj42/international_results,1993-03-24__scotland__germany
19930327-aut-fra-fifa-world-cup-qualification,1993-03-27T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aut,AUT,奥地利,Austria,fra,FRA,法国,France,0,1,away,away,Vienna,Vienna,Austria,0,martj42/international_results,1993-03-27__austria__france
19930330-qat-nor-friendly,1993-03-30T00:00:00Z,Friendly,friendly,Friendly,qat,QAT,卡塔尔,Qatar,nor,NOR,挪威,Norway,1,6,away,away,Doha,Doha,Qatar,0,martj42/international_results,1993-03-30__qatar__norway
19930331-sui-por-fifa-world-cup-qualification,1993-03-31T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,sui,SUI,瑞士,Switzerland,por,POR,葡萄牙,Portugal,1,1,draw,draw,Bern,Bern,Switzerland,0,martj42/international_results,1993-03-31__switzerland__portugal
19930331-tur-eng-fifa-world-cup-qualification,1993-03-31T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,tur,TUR,土耳其,Turkiye,eng,ENG,英格兰,England,0,2,away,away,İzmir,İzmir,Turkey,0,martj42/international_results,1993-03-31__turkey__england
19930414-ger-gha-friendly,1993-04-14T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,gha,GHA,加纳,Ghana,6,1,home,home,Bochum,Bochum,Germany,0,martj42/international_results,1993-04-14__germany__ghana
19930416-alg-civ-fifa-world-cup-qualification,1993-04-16T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,alg,ALG,阿尔及利亚,Algeria,civ,CIV,科特迪瓦,Cote d'Ivoire,1,1,draw,draw,Tlemcen,Tlemcen,Algeria,0,martj42/international_results,1993-04-16__algeria__ivory coast
19930418-ksa-nzl-friendly,1993-04-18T00:00:00Z,Friendly,friendly,Friendly,ksa,KSA,沙特阿拉伯,Saudi Arabia,nzl,NZL,新西兰,New Zealand,3,1,home,home,Singapore,Singapore,Singapore,1,martj42/international_results,1993-04-18__saudi arabia__new zealand
19930418-mar-sen-fifa-world-cup-qualification,1993-04-18T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,mar,MAR,摩洛哥,Morocco,sen,SEN,塞内加尔,Senegal,1,0,home,home,Casablanca,Casablanca,Morocco,0,martj42/international_results,1993-04-18__morocco__senegal
19930424-ksa-nzl-friendly,1993-04-24T00:00:00Z,Friendly,friendly,Friendly,ksa,KSA,沙特阿拉伯,Saudi Arabia,nzl,NZL,新西兰,New Zealand,1,0,home,home,Singapore,Singapore,Singapore,1,martj42/international_results,1993-04-24__saudi arabia__new zealand
19930425-kor-irq-friendly,1993-04-25T00:00:00Z,Friendly,friendly,Friendly,kor,KOR,韩国,Korea Republic,irq,IRQ,伊拉克,Iraq,1,1,draw,draw,Changwon,Changwon,South Korea,0,martj42/international_results,1993-04-25__south korea__iraq
19930425-mex-can-fifa-world-cup-qualification,1993-04-25T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,mex,MEX,墨西哥,Mexico,can,CAN,加拿大,Canada,4,0,home,home,Mexico City,Mexico City,Mexico,0,martj42/international_results,1993-04-25__mexico__canada
19930428-eng-ned-fifa-world-cup-qualification,1993-04-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,eng,ENG,英格兰,England,ned,NED,荷兰,Netherlands,2,2,draw,draw,London,London,England,0,martj42/international_results,1993-04-28__england__netherlands
19930428-fra-swe-fifa-world-cup-qualification,1993-04-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,fra,FRA,法国,France,swe,SWE,瑞典,Sweden,2,1,home,home,Paris,Paris,France,0,martj42/international_results,1993-04-28__france__sweden
19930428-kor-irq-friendly,1993-04-28T00:00:00Z,Friendly,friendly,Friendly,kor,KOR,韩国,Korea Republic,irq,IRQ,伊拉克,Iraq,2,2,draw,draw,Ulsan,Ulsan,South Korea,0,martj42/international_results,1993-04-28__south korea__iraq
19930428-nor-tur-fifa-world-cup-qualification,1993-04-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,nor,NOR,挪威,Norway,tur,TUR,土耳其,Turkiye,3,1,home,home,Oslo,Oslo,Norway,0,martj42/international_results,1993-04-28__norway__turkey
19930428-por-sco-fifa-world-cup-qualification,1993-04-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,por,POR,葡萄牙,Portugal,sco,SCO,苏格兰,Scotland,5,0,home,home,Lisbon,Lisbon,Portugal,0,martj42/international_results,1993-04-28__portugal__scotland
19930508-usa-col-friendly,1993-05-08T00:00:00Z,Friendly,friendly,Friendly,usa,USA,美国,United States,col,COL,哥伦比亚,Colombia,1,2,away,away,Miami,Miami,United States,0,martj42/international_results,1993-05-08__united states__colombia
19930509-can-mex-fifa-world-cup-qualification,1993-05-09T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,can,CAN,加拿大,Canada,mex,MEX,墨西哥,Mexico,1,2,away,away,Toronto,Toronto,Canada,0,martj42/international_results,1993-05-09__canada__mexico
19930519-swe-aut-fifa-world-cup-qualification,1993-05-19T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,swe,SWE,瑞典,Sweden,aut,AUT,奥地利,Austria,1,0,home,home,Solna,Solna,Sweden,0,martj42/international_results,1993-05-19__sweden__austria
19930524-jor-irq-fifa-world-cup-qualification,1993-05-24T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,jor,JOR,约旦,Jordan,irq,IRQ,伊拉克,Iraq,1,1,draw,draw,Irbid,Irbid,Jordan,0,martj42/international_results,1993-05-24__jordan__iraq
19930530-nzl-aus-fifa-world-cup-qualification,1993-05-30T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,nzl,NZL,新西兰,New Zealand,aus,AUS,澳大利亚,Australia,0,1,away,away,Auckland,Auckland,New Zealand,0,martj42/international_results,1993-05-30__new zealand__australia
19930602-nor-eng-fifa-world-cup-qualification,1993-06-02T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,nor,NOR,挪威,Norway,eng,ENG,英格兰,England,2,0,home,home,Oslo,Oslo,Norway,0,martj42/international_results,1993-06-02__norway__england
19930606-aus-nzl-fifa-world-cup-qualification,1993-06-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aus,AUS,澳大利亚,Australia,nzl,NZL,新西兰,New Zealand,3,0,home,home,Melbourne,Melbourne,Australia,0,martj42/international_results,1993-06-06__australia__new zealand
19930606-usa-bra-usa-cup,1993-06-06T00:00:00Z,USA Cup,competitive,USA Cup,usa,USA,美国,United States,bra,BRA,巴西,Brazil,0,2,away,away,New Haven,New Haven,United States,0,martj42/international_results,1993-06-06__united states__brazil
19930609-ned-nor-fifa-world-cup-qualification,1993-06-09T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ned,NED,荷兰,Netherlands,nor,NOR,挪威,Norway,0,0,draw,draw,Rotterdam,Rotterdam,Netherlands,0,martj42/international_results,1993-06-09__netherlands__norway
19930609-usa-eng-usa-cup,1993-06-09T00:00:00Z,USA Cup,competitive,USA Cup,usa,USA,美国,United States,eng,ENG,英格兰,England,2,0,home,home,Foxborough,Foxborough,United States,0,martj42/international_results,1993-06-09__united states__england
19930610-bra-ger-usa-cup,1993-06-10T00:00:00Z,USA Cup,competitive,USA Cup,bra,BRA,巴西,Brazil,ger,GER,德国,Germany,3,3,draw,draw,"Washington, D.C.","Washington, D.C.",United States,1,martj42/international_results,1993-06-10__brazil__germany
19930610-mex-par-friendly,1993-06-10T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,par,PAR,巴拉圭,Paraguay,3,1,home,home,Mexico City,Mexico City,Mexico,0,martj42/international_results,1993-06-10__mexico__paraguay
19930613-bra-eng-usa-cup,1993-06-13T00:00:00Z,USA Cup,competitive,USA Cup,bra,BRA,巴西,Brazil,eng,ENG,英格兰,England,1,1,draw,draw,"Washington, D.C.","Washington, D.C.",United States,1,martj42/international_results,1993-06-13__brazil__england
19930613-usa-ger-usa-cup,1993-06-13T00:00:00Z,USA Cup,competitive,USA Cup,usa,USA,美国,United States,ger,GER,德国,Germany,3,4,away,away,Chicago,Chicago,United States,0,martj42/international_results,1993-06-13__united states__germany
19930614-irq-jor-fifa-world-cup-qualification,1993-06-14T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,irq,IRQ,伊拉克,Iraq,jor,JOR,约旦,Jordan,4,0,home,home,Chengdu,Chengdu,China PR,1,martj42/international_results,1993-06-14__iraq__jordan
19930616-col-mex-copa-america,1993-06-16T00:00:00Z,Copa América,competitive,Copa América,col,COL,哥伦比亚,Colombia,mex,MEX,墨西哥,Mexico,2,1,home,home,Machala,Machala,Ecuador,1,martj42/international_results,1993-06-16__colombia__mexico
19930616-uru-usa-copa-america,1993-06-16T00:00:00Z,Copa América,competitive,Copa América,uru,URU,乌拉圭,Uruguay,usa,USA,美国,United States,1,0,home,home,Ambato,Ambato,Ecuador,1,martj42/international_results,1993-06-16__uruguay__united states
